id,adult,genre_ids,original_language,original_title,popularity,title,vote_average,vote_count,Animation,Family,Adventure,Comedy,Action,Crime,Thriller,Science Fiction,Drama,Fantasy,Horror,Romance,War,Music,Western,TV Movie,Mystery,History,Documentary
647250,False,"['Comedy', 'Action', 'Crime']",en,The Machine,37.658,The Machine,5.8,151,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79026,False,"['Action', 'Crime', 'Drama']",en,El padrino,44.294,El padrino: The Latin Godfather,7.036,56,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084244,False,"['Animation', 'Adventure', 'Family', 'Comedy']",en,Toy Story 5,34.076,Toy Story 5,0.0,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11065,False,"['Drama', 'Romance', 'Thriller']",en,O,34.064,O,5.847,255,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1311546,False,['Documentary'],fr,Cérémonie d'ouverture des Jeux Olympiques de Paris 2024,47.677,Paris 2024 Olympic Opening Ceremony,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12589,False,"['Family', 'Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",en,Jimmy Neutron: Boy Genius,34.051,Jimmy Neutron: Boy Genius,6.004,892,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61564,False,['Western'],en,The Bravados,31.358,The Bravados,6.525,122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
829410,False,"['Horror', 'Mystery', 'Thriller']",en,Sick,38.135,Sick,6.2,241,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11011,False,"['Comedy', 'Family']",en,Ri¢hie Ri¢h,34.044,Ri¢hie Ri¢h,5.917,2206,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58574,False,"['Adventure', 'Action', 'Crime', 'Mystery']",en,Sherlock Holmes: A Game of Shadows,47.652,Sherlock Holmes: A Game of Shadows,7.139,10141,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
401898,False,"['Drama', 'Mystery', 'Thriller']",no,Thelma,34.029,Thelma,6.8,994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
140420,False,"['Animation', 'Family', 'Romance']",en,Paperman,35.855,Paperman,8.002,1681,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11033,False,"['Thriller', 'Mystery', 'Horror']",en,Dressed to Kill,34.013,Dressed to Kill,6.93,885,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55241,False,"['Science Fiction', 'Adventure', 'TV Movie']",en,Meteor Storm,42.434,Meteor Storm,4.828,61,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1136418,False,"['Action', 'Drama', 'Thriller']",ta,ராயன்,47.613,Raayan,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9978,False,"['Adventure', 'Action', 'Family']",en,Stormbreaker,34.005,Stormbreaker,5.234,624,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10057,False,"['Action', 'Adventure', 'Comedy']",en,The Three Musketeers,33.998,The Three Musketeers,6.385,933,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675009,False,"['Science Fiction', 'Comedy', 'Romance']",es,Firma Aquí,34.173,Firma Aquí,7.475,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22023,False,"['Crime', 'Drama']",en,The Border,35.028,The Border,6.034,117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739993,False,"['Comedy', 'Drama', 'Music']",en,Metal Lords,35.025,Metal Lords,6.882,621,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
834562,False,"['Mystery', 'Comedy']",en,Poolman,35.024,Poolman,4.8,18,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
392982,False,['Drama'],en,Marshall,35.02,Marshall,7.252,597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11460,False,"['Thriller', 'Mystery']",en,Red Eye,35.02,Red Eye,6.394,2071,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
763788,False,"['Action', 'Thriller']",en,Dangerous,35.017,Dangerous,6.086,423,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623520,False,"['Horror', 'Thriller']",en,Z,35.017,Z,6.633,286,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416153,False,"['Animation', 'Adventure', 'Comedy']",en,Arctic Dogs,35.015,Arctic Dogs,6.1,128,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25473,False,"['Action', 'Crime', 'Drama']",en,Walking Tall,35.007,Walking Tall,6.614,118,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,False,"['Comedy', 'Drama', 'Romance']",en,Annie Hall,34.992,Annie Hall,7.752,3803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10117,False,"['Action', 'Comedy']",en,Action Jackson,34.99,Action Jackson,5.496,229,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263109,False,"['Family', 'Animation', 'Comedy', 'Adventure']",en,Shaun the Sheep Movie,34.989,Shaun the Sheep Movie,6.975,1357,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51620,False,"['Action', 'Thriller', 'Science Fiction']",en,Death Race 2,34.989,Death Race 2,5.823,1063,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
903,False,"['Action', 'Drama', 'Crime']",en,Cool Hand Luke,34.988,Cool Hand Luke,7.731,1374,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10536,False,"['Action', 'Crime', 'Comedy', 'Thriller']",en,The Italian Job,34.987,The Italian Job,6.99,711,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7552,False,"['Comedy', 'Crime', 'Drama', 'Romance']",en,Fun with Dick and Jane,34.986,Fun with Dick and Jane,6.204,2351,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39356,False,"['Drama', 'Comedy']",en,Boy,34.983,Boy,7.38,393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11667,False,"['Action', 'Adventure', 'Comedy', 'Thriller']",en,Street Fighter,34.974,Street Fighter,4.579,1423,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11419,False,['Comedy'],en,Vegas Vacation,34.972,Vegas Vacation,6.045,615,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501190,False,['Romance'],en,"God, Sex and Truth",34.966,"God, Sex and Truth",6.5,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810271,False,['Horror'],en,The Resort,34.863,The Resort,5.74,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2609,False,['Comedy'],en,"Planes, Trains and Automobiles",34.856,"Planes, Trains and Automobiles",7.2,1844,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137321,False,"['Drama', 'Fantasy', 'Mystery', 'Romance']",en,Winter's Tale,34.853,Winter's Tale,6.277,1309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38051,False,['Drama'],en,Normal,34.85,Normal,5.5,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20287,False,"['Western', 'Action', 'Thriller', 'Crime']",en,Extreme Prejudice,34.844,Extreme Prejudice,6.144,156,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
744746,False,"['Horror', 'Mystery']",en,Caveat,34.836,Caveat,6.0,92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8469,False,['Comedy'],en,Animal House,34.835,Animal House,7.0,1485,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1039882,False,"['Romance', 'Drama']",ko,로기완,34.832,My Name Is Loh Kiwan,7.335,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23047,False,"['Adventure', 'Fantasy', 'Action']",en,Season of the Witch,34.83,Season of the Witch,5.462,2373,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1125510,False,"['Thriller', 'Horror']",es,El hoyo 2,34.824,The Platform 2,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
260558,False,"['War', 'Drama', 'Thriller']",it,Liebes Lager,34.823,Liebes Lager,2.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,False,"['Horror', 'Mystery']",en,1408,34.823,1408,6.685,4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
467660,False,"['Horror', 'Thriller']",en,Unsane,34.822,Unsane,6.246,1475,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916740,False,"['Thriller', 'Mystery', 'Drama']",en,Brazen,34.817,Brazen,4.806,363,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4141,False,"['Action', 'Thriller', 'Comedy', 'Crime']",en,Shoot 'Em Up,34.811,Shoot 'Em Up,6.468,1816,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15997,False,"['Animation', 'Adventure', 'Family']",en,The Land Before Time II: The Great Valley Adventure,34.81,The Land Before Time II: The Great Valley Adventure,6.261,533,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23172,False,"['Action', 'Comedy', 'Family']",en,The Spy Next Door,34.808,The Spy Next Door,5.9,1263,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798544,False,"['Animation', 'Drama', 'Mystery', 'Fantasy']",ja,サマーゴースト,34.807,Summer Ghost,7.257,115,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1204186,False,"['Drama', 'War', 'History']",pl,Biała odwaga,34.804,White Courage,6.2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
617708,False,"['Thriller', 'Horror', 'Drama']",es,La Llorona,34.8,La Llorona,6.422,320,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13342,False,['Comedy'],en,Fast Times at Ridgemont High,30.81,Fast Times at Ridgemont High,6.804,1191,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725273,False,['Science Fiction'],en,Solitary,33.322,Solitary,5.162,111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14819,False,"['Family', 'Comedy']",en,Heavyweights,33.059,Heavyweights,6.1,362,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270774,False,"['Action', 'Comedy', 'Thriller', 'Mystery']",en,Skiptrace,44.887,Skiptrace,5.688,666,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16288,False,"['Horror', 'Comedy']",en,Creepshow 2,30.058,Creepshow 2,6.222,549,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263132,False,['Comedy'],cn,3D 豪情,31.232,Naked Ambition 3D,5.2,39,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,False,"['Drama', 'Thriller', 'Crime', 'Mystery']",en,Lucky Number Slevin,44.869,Lucky Number Slevin,7.478,3952,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
601165,False,"['Thriller', 'Action']",en,Legacy of Lies,21.569,Legacy of Lies,5.6,221,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23631,False,"['Action', 'Comedy', 'Thriller']",en,Machete,40.807,Machete,6.339,3212,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11191,False,"['Comedy', 'Drama', 'Romance']",en,Mystic Pizza,28.555,Mystic Pizza,6.268,489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14623,False,"['Action', 'Adventure', 'Comedy', 'Family']",en,Thunderbirds,32.805,Thunderbirds,5.0,284,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39144,False,"['Action', 'Animation', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']",ja,ドラゴンボール 神龍の伝説,40.553,Dragon Ball: Curse of the Blood Rubies,6.8,318,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8271,False,"['Thriller', 'Drama', 'Mystery']",en,Disturbia,44.827,Disturbia,6.694,3555,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
566451,False,"['Animation', 'Drama', 'Thriller', 'Fantasy']",ja,Re:ゼロから始める異世界生活 氷結の絆,34.563,Re:ZERO -Starting Life in Another World- The Frozen Bond,7.5,179,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282631,False,"['War', 'Action', 'Drama', 'History']",ko,명량,31.556,The Admiral: Roaring Currents,7.0,275,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
15653,False,"['Animation', 'Family', 'Comedy']",en,An Extremely Goofy Movie,30.053,An Extremely Goofy Movie,6.401,615,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10028,False,"['Music', 'Drama', 'Romance']",en,Honey,31.053,Honey,6.318,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9829,False,"['Drama', 'History', 'Crime', 'Thriller', 'Action']",en,United 93,30.302,United 93,7.12,1434,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
565310,False,"['Comedy', 'Drama']",en,The Farewell,21.309,The Farewell,7.428,1364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12589,False,"['Family', 'Action', 'Adventure', 'Animation', 'Comedy', 'Science Fiction']",en,Jimmy Neutron: Boy Genius,34.051,Jimmy Neutron: Boy Genius,6.004,892,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38093,False,"['Romance', 'Comedy']",en,Just Wright,38.552,Just Wright,6.474,392,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126277,False,"['Horror', 'Thriller']",en,American Mary,34.552,American Mary,6.2,492,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488623,False,"['Thriller', 'Mystery', 'Crime']",ko,기억의 밤,28.556,Forgotten,7.983,1021,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
265189,False,['Drama'],sv,Turist,29.053,Force Majeure,6.871,1016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146015,False,"['Thriller', 'Drama']",en,The Double,44.053,The Double,6.519,960,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,False,"['Mystery', 'Thriller', 'Horror']",en,The Ninth Gate,41.548,The Ninth Gate,6.5,2926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
431562,False,"['Animation', 'Family']",en,LEGO Frozen Northern Lights,31.653,LEGO Frozen Northern Lights,6.584,95,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8065,False,"['Drama', 'Crime']",en,21,42.049,21,6.699,4536,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31906,False,"['Thriller', 'Drama', 'War']",en,The Beguiled,22.547,The Beguiled,7.044,432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
11808,False,"['Thriller', 'Crime', 'Action']",en,U.S. Marshals,44.768,U.S. Marshals,6.51,1543,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9475,False,['Drama'],en,Scent of a Woman,44.768,Scent of a Woman,7.793,3288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13151,False,"['Animation', 'Mystery', 'Family', 'Horror']",en,Scooby-Doo on Zombie Island,35.797,Scooby-Doo on Zombie Island,7.7,721,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
817451,False,"['Thriller', 'Action']",en,Endangered Species,32.562,Endangered Species,5.8,173,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9058,False,"['Romance', 'Comedy']",en,Only You,27.545,Only You,6.78,494,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1030613,False,"['Mystery', 'Thriller']",nl,Faithfully Yours,27.827,Faithfully Yours,6.005,187,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10975,False,"['Action', 'Adventure', 'Crime', 'Thriller']",cn,飛鷹計劃,37.044,Operation Condor,7.3,531,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13972,False,"['Comedy', 'Romance']",en,The Women,24.546,The Women,5.047,330,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475888,False,"['Romance', 'Drama']",en,Tell It to the Bees,24.552,Tell It to the Bees,7.561,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,False,"['Crime', 'Thriller', 'Horror']",en,Frenzy,27.293,Frenzy,7.106,869,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10295,False,"['Action', 'Comedy']",it,Miami Supercops,31.792,Miami Supercops,6.423,410,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26550,False,['Drama'],it,Piccole labbra,34.781,Little Lips,5.4,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71670,False,['Horror'],en,Hostel: Part III,34.777,Hostel: Part III,5.074,1141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41966,False,"['Horror', 'Thriller']",en,Pin,34.776,Pin,6.8,135,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1922,False,['Drama'],en,Irina Palm,34.774,Irina Palm,6.906,154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30237,False,"['Drama', 'Romance']",en,Onegin,34.772,Onegin,6.163,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9101,False,['Comedy'],en,Down Periscope,34.762,Down Periscope,6.324,426,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4954,False,"['Action', 'Thriller']",en,Drop Zone,34.761,Drop Zone,5.7,382,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11928,False,['Drama'],en,Tetro,34.756,Tetro,6.734,169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10015,False,"['War', 'Drama']",en,Heartbreak Ridge,34.756,Heartbreak Ridge,6.865,991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
109410,False,['Drama'],en,42,34.754,42,7.178,1756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316002,False,"['Romance', 'Comedy']",en,Accidental Love,34.753,Accidental Love,4.264,322,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
