,adult,genre_ids,id,original_language,original_title,popularity,title,vote_average,vote_count,Animation,Family,Adventure,Comedy,Action,Crime,Thriller,Science Fiction,Drama,Fantasy,Horror,Romance,War,Music,Western,TV Movie,Mystery,History,Documentary
3001,False,"['Crime', 'Drama']",359940,en,"Three Billboards Outside Ebbing, Missouri",48.496,"Three Billboards Outside Ebbing, Missouri",8.071,9895,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,False,"['Crime', 'Drama', 'Action']",13939,en,Death Wish,42.239,Death Wish,6.885,811,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,False,"['Crime', 'Drama']",1807,en,Elephant,43.254,Elephant,7.061,1843,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3004,False,['Drama'],1075175,en,How to Have Sex,41.811,How to Have Sex,6.323,266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3005,False,"['Action', 'Thriller', 'Adventure', 'Crime']",4824,en,The Jackal,43.253,The Jackal,6.368,1803,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3006,False,"['Horror', 'Thriller']",100241,en,"I, Frankenstein",47.241,"I, Frankenstein",5.358,1871,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3007,False,"['Family', 'Adventure', 'Drama']",1634,en,Free Willy,43.245,Free Willy,6.172,1776,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3008,False,"['Crime', 'Thriller', 'Mystery']",13252,en,Cleaner,31.487,Cleaner,6.072,796,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3009,False,['Drama'],1640,en,Crash,43.222,Crash,7.22,3381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,False,"['Drama', 'Romance', 'War']",22971,en,Dear John,50.235,Dear John,6.838,4083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3011,False,"['Comedy', 'Adventure', 'Fantasy']",9760,en,Epic Movie,54.484,Epic Movie,3.859,1497,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3012,False,"['Drama', 'Adventure', 'Western']",44264,en,True Grit,58.735,True Grit,7.305,5133,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3013,False,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",9449,en,The Borrowers,40.483,The Borrowers,6.0,469,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3014,False,"['Family', 'Fantasy', 'Comedy']",662546,en,Godmothered,42.742,Godmothered,6.8,589,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3015,False,['Western'],10747,en,The Outlaw Josey Wales,39.978,The Outlaw Josey Wales,7.436,1101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3016,False,"['History', 'Drama', 'Action']",617653,en,The Last Duel,40.495,The Last Duel,7.447,3245,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3017,False,"['Comedy', 'Music', 'Romance']",9037,en,Grease 2,40.476,Grease 2,5.142,657,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3018,False,"['Drama', 'War']",20941,es,Voces inocentes,46.727,Innocent Voices,8.166,463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3019,False,"['Action', 'Crime', 'Thriller']",241554,en,Run All Night,49.32,Run All Night,6.411,2736,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3020,False,"['Comedy', 'Drama']",10158,en,White Men Can't Jump,44.577,White Men Can't Jump,6.625,1309,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3021,False,"['Drama', 'Horror', 'Thriller']",86825,en,Stoker,59.055,Stoker,6.657,2167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3022,False,"['Horror', 'Mystery']",758724,en,The Cellar,34.598,The Cellar,6.57,434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3023,False,"['Comedy', 'Adventure']",9285,en,Road Trip,50.827,Road Trip,6.177,1882,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3024,False,"['Action', 'Thriller', 'Drama']",9884,en,Collateral Damage,37.076,Collateral Damage,5.759,1336,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3025,False,['Comedy'],800937,en,Senior Year,45.597,Senior Year,5.953,787,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3026,False,['Comedy'],262391,fr,Qu'est-ce qu'on a fait au Bon Dieu ?,32.325,Serial (Bad) Weddings,6.673,3347,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3027,False,"['Horror', 'Thriller']",7340,en,Carrie,42.071,Carrie,7.3,3704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3028,False,"['Horror', 'Comedy']",10012,en,Cursed,47.072,Cursed,5.438,676,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,False,"['Animation', 'Family', 'Fantasy']",17979,en,A Christmas Carol,38.822,A Christmas Carol,6.882,4459,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3030,False,"['Animation', 'Fantasy', 'Family']",18198,en,Barbie Mariposa,50.072,Barbie Mariposa,6.8,501,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3031,False,"['Comedy', 'Romance', 'Crime']",239,en,Some Like It Hot,44.319,Some Like It Hot,8.101,3378,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3032,False,"['Comedy', 'Adventure', 'Fantasy']",798286,en,Beau Is Afraid,58.964,Beau Is Afraid,6.7,919,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3033,False,"['Action', 'Adventure']",850871,es,Sayen,43.854,Sayen,6.2,117,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3034,False,"['Science Fiction', 'Action', 'Adventure']",1061474,en,Superman,44.626,Superman,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3035,False,"['Action', 'Thriller', 'Drama']",619297,en,Sweet Girl,58.946,Sweet Girl,6.647,1164,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3036,False,"['Documentary', 'Family']",36970,en,Oceans,45.817,Oceans,7.401,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3037,False,"['Action', 'Adventure', 'Animation', 'Science Fiction', 'Thriller']",12244,en,9,49.566,9,6.921,3445,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3038,False,"['Romance', 'Comedy']",1005681,es,Pared con pared,45.997,"Love, Divided",6.679,170,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3039,False,"['Horror', 'Thriller']",1247113,en,House on Rockingham,41.384,House on Rockingham,3.3,3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3040,False,"['Drama', 'Thriller', 'Horror', 'Comedy', 'Mystery']",879689,en,Raging Grace,45.983,Raging Grace,5.375,20,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3041,False,"['Action', 'Drama', 'Thriller']",137094,en,Jack Ryan: Shadow Recruit,45.978,Jack Ryan: Shadow Recruit,6.115,2796,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3042,False,"['Action', 'Crime', 'Drama', 'Thriller']",332411,en,I Am Wrath,45.974,I Am Wrath,5.5,615,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3043,False,"['Mystery', 'Horror']",591273,en,Fear Street: 1994,45.952,Fear Street: 1994,6.699,2207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3044,False,"['Drama', 'TV Movie']",26976,en,Wit,45.94,Wit,7.3,96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3045,False,"['Drama', 'Romance']",46705,en,Blue Valentine,45.939,Blue Valentine,6.942,3132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3046,False,"['Horror', 'Mystery']",1035982,en,Hell House LLC Origins: The Carmichael Manor,45.934,Hell House LLC Origins: The Carmichael Manor,6.341,91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3047,False,"['Family', 'Fantasy', 'Action', 'Adventure']",420808,en,Peter Pan & Wendy,45.933,Peter Pan & Wendy,5.54,642,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3048,False,"['Drama', 'Romance']",11216,it,Nuovo Cinema Paradiso,45.923,Cinema Paradiso,8.45,4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3049,False,"['Animation', 'Comedy', 'Family']",62214,en,Frankenweenie,45.918,Frankenweenie,7.0,3232,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3050,False,"['Drama', 'Thriller']",628922,en,Asphalt City,45.91,Asphalt City,5.769,52,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3051,False,"['Comedy', 'Crime', 'Action', 'Drama']",399170,en,Logan Lucky,45.889,Logan Lucky,6.728,3408,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3052,False,"['Romance', 'Science Fiction']",914206,fr,La Bête,45.877,The Beast,6.238,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3053,False,"['Adventure', 'Action', 'Thriller']",710,en,GoldenEye,45.866,GoldenEye,6.892,3764,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3054,False,"['Action', 'Comedy']",44147,en,Wild Target,45.844,Wild Target,6.411,690,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3055,False,"['Drama', 'Romance']",12163,en,The Wrestler,45.826,The Wrestler,7.532,3539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3056,False,"['Documentary', 'Family']",36970,en,Oceans,45.817,Oceans,7.401,304,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3057,False,"['Horror', 'Science Fiction', 'Action']",293771,en,Dead Rising,45.786,Dead Rising: Watchtower,5.132,341,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3058,False,"['Horror', 'Drama', 'Thriller']",1246992,id,Kuyang: Sekutu Iblis Yang Selalu Mengintai,45.785,Kuyang,5.875,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3059,False,"['Drama', 'Thriller']",235271,en,Addicted,45.775,Addicted,5.882,388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3060,False,"['Crime', 'Drama', 'Thriller']",40814,en,Crimes of Passion,50.026,Crimes of Passion,6.3,158,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3061,False,"['Horror', 'Mystery', 'Thriller']",539649,en,The Lie,46.033,The Lie,6.338,700,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3062,False,"['Crime', 'Drama', 'Thriller']",19457,en,The Yards,58.556,The Yards,6.16,423,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3063,False,"['Horror', 'Fantasy', 'Thriller']",675531,en,Dark Harvest,43.34,Dark Harvest,6.0,211,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3064,False,"['Animation', 'Family', 'Romance']",15906,en,Barbie and the Magic of Pegasus,57.773,Barbie and the Magic of Pegasus,7.2,689,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3065,False,"['Adventure', 'Family', 'Drama', 'Animation']",762509,en,Mufasa: The Lion King,46.411,Mufasa: The Lion King,0.0,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3066,False,"['Action', 'Drama', 'Thriller']",33196,ko,해운대,43.524,Tidal Wave,6.914,441,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3067,False,"['Comedy', 'Fantasy']",9678,en,Little Nicky,41.521,Little Nicky,5.872,1759,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3068,False,"['Family', 'Animation', 'Adventure', 'Comedy']",13654,en,101 Dalmatians II: Patch's London Adventure,44.771,101 Dalmatians II: Patch's London Adventure,6.034,1139,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3069,False,['Romance'],385141,ko,하숙집,26.113,Boarding House,4.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3070,False,"['Adventure', 'Action', 'Horror', 'Science Fiction']",9457,en,Deep Rising,39.267,Deep Rising,6.157,675,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3071,False,"['Drama', 'Crime']",10474,en,The Basketball Diaries,44.265,The Basketball Diaries,7.394,1930,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,False,"['Drama', 'Horror']",242224,en,The Babadook,48.519,The Babadook,6.525,5831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3073,False,"['Drama', 'Thriller']",264644,en,Room,36.769,Room,8.024,9008,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3074,False,"['Action', 'Thriller', 'Drama']",1620,en,Hitman,51.515,Hitman,6.125,3208,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3075,False,"['Drama', 'Romance']",1440,en,Little Children,36.014,Little Children,7.1,973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3076,False,"['Action', 'Thriller', 'Crime']",1089,en,Point Break,55.262,Point Break,7.156,3446,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3077,False,"['Drama', 'Thriller']",567748,en,The Guilty,38.529,The Guilty,6.417,2550,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3078,False,"['Drama', 'Horror', 'Thriller']",17609,en,Antichrist,48.262,Antichrist,6.64,2512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3079,False,"['Action', 'Crime', 'Thriller']",10877,en,Exit Wounds,38.261,Exit Wounds,5.714,461,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3080,False,"['Comedy', 'Drama']",6472,en,Guarding Tess,39.005,Guarding Tess,6.0,313,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3081,False,['Drama'],575299,ru,Верность,40.515,Infidelity,6.779,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3082,False,['Comedy'],632065,en,House Party,57.288,House Party,5.64,100,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3083,False,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure']",639721,en,The Addams Family 2,58.271,The Addams Family 2,7.0,1245,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3084,False,"['Family', 'Comedy']",35169,en,Furry Vengeance,53.004,Furry Vengeance,5.0,579,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3085,False,"['Thriller', 'Mystery', 'Drama']",619730,en,Don't Worry Darling,43.279,Don't Worry Darling,6.8,2311,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3086,False,"['Comedy', 'Drama']",36939,en,Boogie Woogie,46.67,Boogie Woogie,5.0,89,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3087,False,"['Horror', 'Science Fiction']",9599,en,The Blob,40.745,The Blob,6.742,848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3088,False,"['Drama', 'Romance']",5879,ja,愛のコリーダ,50.744,In the Realm of the Senses,6.611,599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3089,False,"['Animation', 'Comedy', 'Action', 'Family']",82881,en,Tangled Ever After,47.494,Tangled Ever After,7.143,1023,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3090,False,"['Comedy', 'Romance']",614939,en,Bros,46.016,Bros,6.782,465,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3091,False,['Drama'],537140,en,Hope Gap,53.497,Hope Gap,6.315,124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3092,False,"['Drama', 'History', 'War']",10655,en,Gettysburg,35.986,Gettysburg,6.88,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
3093,False,"['Drama', 'Crime']",15070,en,Undisputed,42.737,Undisputed,6.524,698,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3094,False,"['Action', 'Crime', 'Thriller']",359412,en,Marauders,44.74,Marauders,5.805,629,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3095,False,"['Drama', 'Romance']",64682,en,The Great Gatsby,58.197,The Great Gatsby,7.369,12021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,False,['Animation'],992896,ja,紙兎ロペ×BORUTO,49.721,Kamiusagi Rope x Boruto: Naruto Next Generations,8.906,16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3097,False,"['Animation', 'Family', 'TV Movie', 'Adventure', 'Comedy', 'Fantasy']",928833,en,Craig Before the Creek,47.849,Craig Before the Creek,7.6,51,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3098,False,"['Comedy', 'Romance']",339404,en,The Layover,36.489,The Layover,5.38,682,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3099,False,"['Crime', 'Drama', 'Thriller']",14181,en,Boiler Room,42.982,Boiler Room,6.728,634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3100,False,"['Crime', 'Drama', 'Thriller']",14181,en,Boiler Room,42.982,Boiler Room,6.728,634,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3101,False,"['Comedy', 'Drama']",4032,en,My Girl,47.981,My Girl,7.391,2031,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3102,False,"['Comedy', 'Romance']",210726,it,La seconda moglie,42.831,The Second Wife,5.725,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,False,"['Animation', 'Action']",189349,ja,炎の中忍試験！ナルトvs木ノ葉丸！！,56.373,Chunin Exam on Fire! and Naruto vs. Konohamaru!,7.27,63,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,False,"['Mystery', 'Thriller', 'Crime']",945729,en,A Haunting in Venice,47.789,A Haunting in Venice,6.7,2120,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3105,False,"['War', 'Thriller', 'Drama']",405775,en,The Wall,40.484,The Wall,6.384,915,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3106,False,"['Comedy', 'Romance']",487297,en,What Men Want,42.986,What Men Want,6.178,1409,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
